Permit_Number,Status,Street_Number,Pre_direction,Street_Name,Street_Suffix,Post_Direction,City,State,Zip_code,Work_Type,Use_Code,Added_Date,Issue_Date,Final_Date,Description,Application_Type,Location
535592,Finaled,1104,,SPRING,ST,,SILVER SPRING,MD,20910,DEMOLISH,BUSINESS BUILDING,4/20/2010,9/10/2010,10/18/2010,Demolition,DEMOLITION OR MOVE PERMIT,"1104 SPRING ST
SILVER SPRING, MD 20910
(38.999901, -77.028533)"
870811,Completed,9209,,TOPEKA,ST,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,4/1/2019,4/24/2019,3/26/2020,DEMOLITION/REBUILD,DEMOLITION OR MOVE PERMIT,"9209 TOPEKA ST
BETHESDA, MD 20817
(39.00662, -77.128888)"
464521,Completed,11810,,SMOKETREE,RD,,POTOMAC,MD,20854,DEMOLISH,SINGLE FAMILY DWELLING,8/30/2007,1/17/2008,1/30/2008,Bond PS8A38265,DEMOLITION OR MOVE PERMIT,"11810 SMOKETREE RD
POTOMAC, MD 20854
(39.049814, -77.16488)"
783806,Issued,14911,,GOOD HOPE,RD,,SILVER SPRING,MD,20905,DEMOLISH,SINGLE FAMILY DWELLING,12/15/2016,5/14/2018,,"DEMO ONLY - Structural = 1,591, Green House and all surrounding land disturbance in that area

&nbsp;",DEMOLITION OR MOVE PERMIT,"14911 GOOD HOPE RD
SILVER SPRING, MD 20905
(39.100346, -76.983206)"
459986,Completed,8702,,RIDGE,RD,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,7/16/2007,8/14/2007,11/5/2009,Demo/Rebuild,DEMOLITION OR MOVE PERMIT,"8702 RIDGE RD
BETHESDA, MD 20817
(38.998433, -77.124236)"
667626,Completed,4428,,ROSEDALE,AVE,,BETHESDA,MD,20814,DEMOLISH,SINGLE FAMILY DWELLING,3/31/2014,8/20/2014,1/7/2015,Demo/Rebuild,DEMOLITION OR MOVE PERMIT,"4428 ROSEDALE AVE
BETHESDA, MD 20814
(38.992867, -77.089419)"
423562,Completed,10556,,MACARTHUR,BLVD,,ROCKVILLE,MD,20854,DEMOLISH,SINGLE FAMILY DWELLING,6/7/2006,6/17/2008,8/29/2008,Demolition/rebuild,DEMOLITION OR MOVE PERMIT,"10556 MACARTHUR BLVD
ROCKVILLE, MD 20854
(38.980312, -77.220953)"
791040,Completed,6511,,LONE OAK,DR,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,2/28/2017,6/23/2017,8/9/2017,demolition/rebuild,DEMOLITION OR MOVE PERMIT,"6511 LONE OAK DR
BETHESDA, MD 20817
(39.020421, -77.132665)"
448946,Completed,,,,,,,,,DEMOLISH,COMMERCIAL MISCELLANEOUS STRUC,3/30/2007,4/23/2007,5/7/2007,COMMERCIAL BILLBOARD LOCATED AT 15121-15127 FREDERICK ROAD,DEMOLITION OR MOVE PERMIT,
475926,Completed,9318,,CRANFORD,DR,,POTOMAC,MD,20854,DEMOLISH,SINGLE FAMILY DWELLING,1/16/2008,3/26/2008,4/27/2022,"Demo/Rebuild
Bond PS8A38736",DEMOLITION OR MOVE PERMIT,"9318 CRANFORD DR
POTOMAC, MD 20854
(39.036493, -77.192868)"
706650,Finaled,25025,,FREDERICK,RD,,CLARKSBURG,MD,20871,DEMOLISH,SINGLE FAMILY DWELLING,3/20/2015,6/18/2015,2/13/2017,DEMOLITION&nbsp; *NO REBUILD*,DEMOLITION OR MOVE PERMIT,"25025 FREDERICK RD
CLARKSBURG, MD 20871
(39.266749, -77.305633)"
1004218,Completed,5009,,GREENWAY,DR,,BETHESDA,MD,20816,DEMOLISH,SINGLE FAMILY DWELLING,8/18/2022,12/19/2022,2/27/2024,,DEMOLITION OR MOVE PERMIT,"5009 GREENWAY DR
BETHESDA, MD 20816
(38.961592987, -77.099947965)"
981324,Completed,4217,,COLCHESTER,DR,,KENSINGTON,MD,20895,DEMOLISH,SINGLE FAMILY DWELLING,1/26/2022,3/8/2022,3/5/2024,,DEMOLITION OR MOVE PERMIT,"4217 COLCHESTER DR
KENSINGTON, MD 20895
(39.027580986, -77.082288972)"
493124,Issued,201,,PHILADELPHIA,AVE,,TAKOMA PARK,MD,20912,DEMOLISH,EDUCATIONAL BUILDING,8/13/2008,6/5/2009,,Commercial Demo - ANNEX BLDG to be used as an site access drive and parking of TAKOMA PARK ELEMENTARY SCHOOL,DEMOLITION OR MOVE PERMIT,"201 PHILADELPHIA AVE
TAKOMA PARK, MD 20912
(38.981642, -77.012541)"
221249,Finaled,5205,,WYOMING,RD,,BETHESDA,MD,20816,DEMOLISH,SINGLE FAMILY DWELLING,6/12/2000,6/14/2000,6/29/2000,bond tracking # 4571,DEMOLITION OR MOVE PERMIT,"5205 WYOMING RD
BETHESDA, MD 20816
(38.958783, -77.129093)"
756466,Completed,9507,,MILSTEAD,DR,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,5/20/2016,7/28/2016,10/10/2016,DEMO TO REBUILD,DEMOLITION OR MOVE PERMIT,"9507 MILSTEAD DR
BETHESDA, MD 20817
(39.010993, -77.121881)"
329359,Completed,5417,,WANETA,RD,,BETHESDA,MD,20816,DEMOLISH,SINGLE FAMILY DWELLING,1/9/2004,2/20/2004,2/27/2004,,DEMOLITION OR MOVE PERMIT,"5417 WANETA RD
BETHESDA, MD 20816
(38.963385, -77.126367)"
489944,Finaled,5804,,LONE OAK,DR,,BETHESDA,MD,20814,DEMOLISH,SINGLE FAMILY DWELLING,7/9/2008,7/29/2008,11/5/2008,Demolition/Rebuild - BOND #PS9A39398,DEMOLITION OR MOVE PERMIT,"5804 LONE OAK DR
BETHESDA, MD 20814
(39.019824, -77.116431)"
792956,Completed,5903,,IPSWICH,RD,,BETHESDA,MD,20814,DEMOLISH,SINGLE FAMILY DWELLING,3/17/2017,5/31/2017,8/9/2017,DEMO / REBUILD,DEMOLITION OR MOVE PERMIT,"5903 IPSWICH RD
BETHESDA, MD 20814
(39.016882, -77.117248)"
382460,Issued,10605,,INWOOD,AVE,,SILVER SPRING,MD,20902,DEMOLISH,SINGLE FAMILY DWELLING,5/6/2005,10/25/2005,,,DEMOLITION OR MOVE PERMIT,"10605 INWOOD AVE
SILVER SPRING, MD 20902
(39.030737, -77.035597)"
862313,Finaled,5111,,HAMPDEN,LN,,BETHESDA,MD,20814,DEMOLISH,SINGLE FAMILY DWELLING,1/3/2019,2/19/2019,4/11/2019,demolition of a detached single family home,DEMOLITION OR MOVE PERMIT,"5111 HAMPDEN LN
BETHESDA, MD 20814
(38.983122, -77.101431)"
951709,Issued,12005,,COLIN,RD,,SILVER SPRING,MD,20906,DEMOLISH,SINGLE FAMILY DWELLING,5/5/2021,12/16/2021,,,DEMOLITION OR MOVE PERMIT,"12005 COLIN RD
SILVER SPRING, MD 20906
(39.052797, -77.087589)"
854026,Completed,5602,,GROSVENOR,LN,,BETHESDA,MD,20814,DEMOLISH,SINGLE FAMILY DWELLING,10/4/2018,11/14/2018,5/14/2019,"Demolition, removal and disposal of single family dwelling including the foundation.",DEMOLITION OR MOVE PERMIT,"5602 GROSVENOR LN
BETHESDA, MD 20814
(39.022609, -77.112145)"
378003,Finaled,7106,,EXETER,RD,,BETHESDA,MD,20814,DEMOLISH,SINGLE FAMILY DWELLING,3/28/2005,4/12/2005,5/25/2005,demo PS5A22138,DEMOLITION OR MOVE PERMIT,"7106 EXETER RD
BETHESDA, MD 20814
(38.981361, -77.102893)"
793452,Completed,6800,,BRADGROVE,CIR,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,3/22/2017,5/22/2017,8/31/2017,DEMO TO REBUILD,DEMOLITION OR MOVE PERMIT,"6800 BRADGROVE CIR
BETHESDA, MD 20817
(39.002762, -77.138599)"
608072,Completed,3533,,WOODBINE,ST,,CHEVY CHASE,MD,20815,DEMOLISH,SINGLE FAMILY DWELLING,8/9/2012,10/3/2012,11/30/2012,DEMOLITION/REBUILD,DEMOLITION OR MOVE PERMIT,"3533 WOODBINE ST
CHEVY CHASE, MD 20815
(38.985439, -77.071832)"
727519,Completed,8601,,HARTSDALE,AVE,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,9/8/2015,10/2/2015,11/4/2015,Demolition/rebuild&nbsp; PS16A99755,DEMOLITION OR MOVE PERMIT,"8601 HARTSDALE AVE
BETHESDA, MD 20817
(38.997269, -77.117086)"
314286,Finaled,9616,,PINKNEY,CT,,POTOMAC,MD,20854,DEMOLISH,SINGLE FAMILY DWELLING,8/1/2003,9/23/2003,12/19/2003,,DEMOLITION OR MOVE PERMIT,"9616 PINKNEY CT
POTOMAC, MD 20854
(39.013861, -77.206335)"
333695,Finaled,4,,DALE,DR,,SILVER SPRING,MD,20910,DEMOLISH,SINGLE FAMILY DWELLING,2/24/2004,8/12/2004,11/8/2004,Cash Bond PS5A18620,DEMOLITION OR MOVE PERMIT,"4 DALE DR
SILVER SPRING, MD 20910
(38.993999, -77.009139)"
212552,Finaled,8814,,CHALON,DR,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,3/1/2000,5/9/2000,5/22/2000,,DEMOLITION OR MOVE PERMIT,"8814 CHALON DR
BETHESDA, MD 20817
(39.000367, -77.140827)"
889278,Completed,19198,,MONTGOMERY VILLAGE,AVE,,GAITHERSBURG,MD,,DEMOLISH,BUSINESS BUILDING,9/11/2019,2/5/2020,5/27/2020,,DEMOLITION OR MOVE PERMIT,"19198 MONTGOMERY VILLAGE AVE
GAITHERSBURG, MD
(39.170739974, -77.204190846)"
280152,Completed,7117,,HEATHWOOD,CT,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,6/14/2002,6/13/2003,6/22/2004,Address corrected by Park and Planning on 9/30/03,DEMOLITION OR MOVE PERMIT,"7117 HEATHWOOD CT
BETHESDA, MD 20817
(38.999295, -77.145388)"
884812,Completed,5617,,SOUTHWICK,ST,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,7/31/2019,9/25/2019,12/16/2019,,DEMOLITION OR MOVE PERMIT,"5617 SOUTHWICK ST
BETHESDA, MD 20817
(38.99955, -77.113932)"
231594,Completed,5811,,JOHNSON,AVE,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,10/5/2000,11/14/2000,11/21/2000,,DEMOLITION OR MOVE PERMIT,"5811 JOHNSON AVE
BETHESDA, MD 20817
(39.005646, -77.11669)"
600189,Issued,6208,E,HALBERT,RD,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,5/25/2012,6/28/2012,,demolition/rebuild,DEMOLITION OR MOVE PERMIT,"6208 HALBERT E RD
BETHESDA, MD 20817
(38.9724, -77.140662)"
965031,Completed,6630,,HILLMEAD,RD,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,8/26/2021,12/13/2021,1/13/2022,,DEMOLITION OR MOVE PERMIT,"6630 HILLMEAD RD
BETHESDA, MD 20817
(39.001076, -77.13678)"
894529,Completed,12310,W,OLD BALTIMORE,RD,,BOYDS,MD,20841,DEMOLISH,SINGLE FAMILY DWELLING,10/28/2019,1/17/2020,3/4/2020,demo to subdivide,DEMOLITION OR MOVE PERMIT,"12310 OLD BALTIMORE W RD
BOYDS, MD 20841
(39.215446, -77.255773)"
606018,Issued,7102,,RIDGEWOOD,AVE,,CHEVY CHASE,MD,20815,DEMOLISH,SINGLE FAMILY DWELLING,7/23/2012,9/6/2012,,,DEMOLITION OR MOVE PERMIT,"7102 RIDGEWOOD AVE
CHEVY CHASE, MD 20815
(38.98059, -77.083215)"
711576,Completed,1000,,SPRING,ST,,SILVER SPRING,MD,20910,DEMOLISH,STORAGE BUILDING,5/6/2015,3/14/2016,10/12/2016,DEMOLITION OF COMMERCIAL GARAGE,DEMOLITION OR MOVE PERMIT,"1000 SPRING ST
SILVER SPRING, MD 20910
(38.999239, -77.026844)"
530369,Finaled,8400,,FENTON,ST,,SILVER SPRING,MD,20910,DEMOLISH,SINGLE FAMILY DWELLING,1/29/2010,3/23/2012,4/25/2012,Demolition/rebuild,DEMOLITION OR MOVE PERMIT,"8400 FENTON ST
SILVER SPRING, MD 20910
(38.994566, -77.024143)"
585756,Completed,5707,,KINGSWOOD,RD,,BETHESDA,MD,20814,DEMOLISH,SINGLE FAMILY DWELLING,11/30/2011,2/16/2012,5/1/2012,demolition/rebuild,DEMOLITION OR MOVE PERMIT,"5707 KINGSWOOD RD
BETHESDA, MD 20814
(39.018056, -77.114589)"
239002,Finaled,5106,,WESSLING,LN,,BETHESDA,MD,20814,DEMOLISH,SINGLE FAMILY DWELLING,1/22/2001,3/2/2001,3/26/2001,BOND TRACKING PS1A6729,DEMOLITION OR MOVE PERMIT,"5106 WESSLING LN
BETHESDA, MD 20814
(38.979355, -77.102945)"
701349,Completed,11535,,CUSHMAN,RD,,ROCKVILLE,MD,20852,DEMOLISH,SINGLE FAMILY DWELLING,1/22/2015,3/30/2015,6/29/2015,DEMOLITION/REBUILD,DEMOLITION OR MOVE PERMIT,"11535 CUSHMAN RD
ROCKVILLE, MD 20852
(39.045956, -77.133019)"
770962,Completed,7030,,RADNOR,RD,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,9/6/2016,11/10/2016,4/18/2017,DEMO/REBUILD,DEMOLITION OR MOVE PERMIT,"7030 RADNOR RD
BETHESDA, MD 20817
(38.980025, -77.11461)"
528947,Issued,9711,,MACARTHUR,BLVD,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,1/8/2010,3/5/2010,,Rebuild,DEMOLITION OR MOVE PERMIT,"9711 MACARTHUR BLVD
BETHESDA, MD 20817
(38.978033, -77.201022)"
799331,Issued,4915,,GREENWAY,DR,,BETHESDA,MD,20816,DEMOLISH,SINGLE FAMILY DWELLING,5/15/2017,7/19/2017,,demo/rebuild,DEMOLITION OR MOVE PERMIT,"4915 GREENWAY DR
BETHESDA, MD 20816
(38.960585, -77.098871)"
809774,Completed,8412,,KINGSGATE,RD,,POTOMAC,MD,20854,DEMOLISH,SINGLE FAMILY DWELLING,8/11/2017,9/25/2017,12/21/2017,DEMO/REBUILD,DEMOLITION OR MOVE PERMIT,"8412 KINGSGATE RD
POTOMAC, MD 20854
(38.995382, -77.220329)"
395848,Completed,14431,,TURKEY FOOT,RD,,GAITHERSBURG,MD,20878,DEMOLISH,SINGLE FAMILY DWELLING,8/30/2005,10/21/2005,7/5/2019,Cash Bond PS6A25573,DEMOLITION OR MOVE PERMIT,"14431 TURKEY FOOT RD
GAITHERSBURG, MD 20878
(39.092128, -77.273142)"
570947,Completed,13440,,LAYHILL,RD,,SILVER SPRING,MD,20906,DEMOLISH,PLACE OF WORSHIP,6/10/2011,8/13/2013,10/9/2013,DEMO,DEMOLITION OR MOVE PERMIT,"13440 LAYHILL RD
SILVER SPRING, MD 20906
(39.077162, -77.046193)"
434981,Finaled,14016,,TRAVILAH,RD,,GAITHERSBURG,MD,20878,DEMOLISH,SINGLE FAMILY DWELLING,10/4/2006,2/12/2007,9/27/2007,,DEMOLITION OR MOVE PERMIT,"14016 TRAVILAH RD
GAITHERSBURG, MD 20878
(39.084495, -77.227379)"
693358,Completed,8787,,SNOUFFER SCHOOL,RD,,GAITHERSBURG,MD,20879,DEMOLISH,BUSINESS BUILDING,10/31/2014,11/12/2014,12/17/2014,"DEMO FOUNDATION

***applicant must sign application before issuance****

bond tracking PS15A85831",DEMOLITION OR MOVE PERMIT,"8787 SNOUFFER SCHOOL RD
GAITHERSBURG, MD 20879
(39.178358, -77.179409)"
980267,Completed,9208,,SEVEN LOCKS,RD,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,1/17/2022,7/20/2022,12/8/2023,,DEMOLITION OR MOVE PERMIT,"9208 SEVEN LOCKS RD
BETHESDA, MD 20817
(39.007510016, -77.160171018)"
407457,Finaled,4605,,WINDSOR,LN,,BETHESDA,MD,20814,DEMOLISH,SINGLE FAMILY DWELLING,12/27/2005,6/20/2006,7/21/2006,,DEMOLITION OR MOVE PERMIT,"4605 WINDSOR LN
BETHESDA, MD 20814
(38.995339, -77.093098)"
954001,Finaled,9917,,OLD GEORGETOWN,RD,,BETHESDA,MD,20814,DEMOLISH,SINGLE FAMILY DWELLING,5/24/2021,9/9/2021,9/27/2021,,DEMOLITION OR MOVE PERMIT,"9917 OLD GEORGETOWN RD
BETHESDA, MD 20814
(39.019056, -77.121048)"
887738,Open,21000,,CLARKSBURG,RD,,BOYDS,MD,20841,DEMOLISH,SINGLE FAMILY DWELLING,8/27/2019,,,DEMO/REBUILD (Except MURAL WALL),DEMOLITION OR MOVE PERMIT,"21000 CLARKSBURG RD
BOYDS, MD 20841
(39.200161, -77.30547)"
659169,Finaled,10004,,BROAD,ST,,BETHESDA,MD,20814,DEMOLISH,SINGLE FAMILY DWELLING,12/30/2013,6/26/2014,10/31/2014,DEMO / REBUILD,DEMOLITION OR MOVE PERMIT,"10004 BROAD ST
BETHESDA, MD 20814
(39.020381, -77.115685)"
977363,Completed,6106,,SWANSEA,ST,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,12/13/2021,3/15/2022,2/22/2023,,DEMOLITION OR MOVE PERMIT,"6106 SWANSEA ST
BETHESDA, MD 20817
(38.998810984, -77.125218984)"
866197,Finaled,1518,,FOSTER,RD,,SILVER SPRING,MD,20905,DEMOLISH,SINGLE FAMILY DWELLING,2/14/2019,6/24/2019,11/1/2019,DEMOLILTION/REBUILD,DEMOLITION OR MOVE PERMIT,"1518 FOSTER RD
SILVER SPRING, MD 20905
(39.112962, -76.980422)"
437089,Completed,11575,,OLD GEORGETOWN,RD,,ROCKVILLE,MD,20852,DEMOLISH,ASSEMBLY BUILDING,10/26/2006,3/16/2007,10/3/2007,demolition/rebuild,DEMOLITION OR MOVE PERMIT,"11575 OLD GEORGETOWN RD
ROCKVILLE, MD 20852
(39.048777, -77.117796)"
644927,Completed,9508,,BURNING TREE,RD,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,8/8/2013,10/10/2013,11/24/2014,DEMO / REBUILD,DEMOLITION OR MOVE PERMIT,"9508 BURNING TREE RD
BETHESDA, MD 20817
(39.011268, -77.134568)"
276557,Finaled,9310,,OLD GEORGETOWN,RD,,BETHESDA,MD,20814,DEMOLISH,SINGLE FAMILY DWELLING,5/2/2002,6/13/2002,7/16/2002,TRACKING NO. 9661,DEMOLITION OR MOVE PERMIT,"9310 OLD GEORGETOWN RD
BETHESDA, MD 20814
(39.007692, -77.112755)"
552988,Finaled,13765,,TRAVILAH,RD,,ROCKVILLE,MD,20850,DEMOLISH,SINGLE FAMILY DWELLING,10/28/2010,2/1/2011,3/1/2012,Demolition/Rebuild,DEMOLITION OR MOVE PERMIT,"13765 TRAVILAH RD
ROCKVILLE, MD 20850
(39.080819, -77.237592)"
418576,Finaled,455,E,GUDE,DR,,ROCKVILLE,MD,20850,DEMOLISH,STORAGE BUILDING,4/21/2006,2/11/2008,4/8/2008,PERFORMANCE BOND TRACKING # 31182,DEMOLITION OR MOVE PERMIT,"455 GUDE E DR
ROCKVILLE, MD 20850
(39.106289, -77.147695)"
241286,Completed,6508,,77TH,ST,,CABIN JOHN,MD,20818,DEMOLISH,SINGLE FAMILY DWELLING,2/23/2001,2/23/2001,2/5/2007,PS1A6929,DEMOLITION OR MOVE PERMIT,"6508 77TH ST
CABIN JOHN, MD 20818
(38.97457, -77.158472)"
737713,Finaled,10850,,SPRING KNOLL,DR,,POTOMAC,MD,20854,DEMOLISH,SINGLE FAMILY DWELLING,12/1/2015,3/14/2016,5/11/2016,DEMOLITION/REBUILD,DEMOLITION OR MOVE PERMIT,"10850 SPRING KNOLL DR
POTOMAC, MD 20854
(39.023354, -77.224431)"
631996,Finaled,7208,,LOCH LOMOND,DR,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,4/18/2013,5/22/2013,12/9/2013,Rebuild,DEMOLITION OR MOVE PERMIT,"7208 LOCH LOMOND DR
BETHESDA, MD 20817
(38.984513, -77.149893)"
499532,Issued,6500,,TILDEN,LN,,ROCKVILLE,MD,20852,DEMOLISH,SINGLE FAMILY DWELLING,11/5/2008,12/2/2008,,"Demolition-part of a pending subdivision
Bond PB40048",DEMOLITION OR MOVE PERMIT,"6500 TILDEN LN
ROCKVILLE, MD 20852
(39.043851, -77.13387)"
588145,Completed,6004,,SELVYN,RD,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,1/4/2012,3/19/2012,4/12/2012,demolition/rebuild,DEMOLITION OR MOVE PERMIT,"6004 SELVYN RD
BETHESDA, MD 20817
(38.993229, -77.122747)"
1013675,Finaled,7705,,WHITTIER,BLVD,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,11/18/2022,2/1/2023,4/15/2024,,DEMOLITION OR MOVE PERMIT,"7705 WHITTIER BLVD
BETHESDA, MD 20817
(38.986911992, -77.127107008)"
478967,Completed,4803,,MONTGOMERY,AVE,,BETHESDA,MD,20816,DEMOLISH,SINGLE FAMILY DWELLING,2/28/2008,4/8/2008,9/18/2008,"Demo/Rebuild
Cash Bond PS8A38831",DEMOLITION OR MOVE PERMIT,"4803 MONTGOMERY AVE
BETHESDA, MD 20816
(38.956914, -77.097017)"
624986,Finaled,12310,,GLEN MILL,RD,,POTOMAC,MD,20854,DEMOLISH,SINGLE FAMILY DWELLING,1/31/2013,3/13/2013,3/18/2024,DEMO/REBUILD,DEMOLITION OR MOVE PERMIT,"12310 GLEN MILL RD
POTOMAC, MD 20854
(39.059571987, -77.21669698)"
557514,Finaled,19801,,DARNESTOWN,RD,,BEALLSVILLE,MD,20839,MOVE,BUSINESS BUILDING,12/23/2010,3/28/2011,4/2/2012,MOVE EXISTING BUILDING TO NEW FOUNDATION,DEMOLITION OR MOVE PERMIT,"19801 DARNESTOWN RD
BEALLSVILLE, MD 20839
(39.179828, -77.413697)"
351326,Completed,7513,,MARBURY,RD,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,7/12/2004,10/21/2004,12/15/2004,PS5A19607,DEMOLITION OR MOVE PERMIT,"7513 MARBURY RD
BETHESDA, MD 20817
(38.985956, -77.121475)"
945087,Finaled,8504,,MEADOWLARK,LN,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,3/11/2021,6/3/2021,8/10/2022,,DEMOLITION OR MOVE PERMIT,"8504 MEADOWLARK LN
BETHESDA, MD 20817
(38.994175, -77.138155)"
837447,Completed,7756,,WISCONSIN,AVE,,BETHESDA,MD,20814,DEMOLISH,RESTAURANT,5/14/2018,7/20/2018,9/24/2018,Demolish the Tako Grill to make way for the new Marriott Headquarters,DEMOLITION OR MOVE PERMIT,"7756 WISCONSIN AVE
BETHESDA, MD 20814
(38.987936, -77.095061)"
522728,Finaled,4917,,FAIRMONT,AVE,,BETHESDA,MD,20814,DEMOLISH,BUSINESS BUILDING,10/5/2009,5/13/2011,1/26/2015,Demolition/ Comm Build,DEMOLITION OR MOVE PERMIT,"4917 FAIRMONT AVE
BETHESDA, MD 20814
(38.987992, -77.097079)"
415401,Finaled,10250,,NOLAN,DR,,ROCKVILLE,MD,20850,DEMOLISH,SINGLE FAMILY DWELLING,3/22/2006,4/25/2006,1/30/2007,demolition/rebuild,DEMOLITION OR MOVE PERMIT,"10250 NOLAN DR
ROCKVILLE, MD 20850
(39.094256, -77.213837)"
696030,Open,5602,,MCLEAN,DR,,BETHESDA,MD,20814,DEMOLISH,SINGLE FAMILY DWELLING,11/26/2014,,,DEMO,DEMOLITION OR MOVE PERMIT,"5602 MCLEAN DR
BETHESDA, MD 20814
(38.985729, -77.112386)"
815719,Completed,3105,,PLYERS MILL,RD,,KENSINGTON,MD,20895,DEMOLISH,SINGLE FAMILY DWELLING,10/5/2017,11/14/2017,9/21/2020,DEMO/REBUILD,DEMOLITION OR MOVE PERMIT,"3105 PLYERS MILL RD
KENSINGTON, MD 20895
(39.029413, -77.063948)"
1020296,Completed,6109,,WILMETT,RD,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,1/31/2023,5/8/2023,7/25/2023,Demolish existing structure to make way for a coveted newly constructed Wormald Home,DEMOLITION OR MOVE PERMIT,"6109 WILMETT RD
BETHESDA, MD 20817
(39.008393008, -77.125070038)"
761201,Completed,2523,,GLENALLAN,AVE,,SILVER SPRING,MD,20906,DEMOLISH,MULTI-FAMILY DWELLING,6/23/2016,9/28/2016,11/9/2016,DEMO ENTIRE APARTMENT BUILDING,DEMOLITION OR MOVE PERMIT,"2523 GLENALLAN AVE
SILVER SPRING, MD 20906
(39.064003, -77.052375)"
847329,Issued,6300,,TILDEN,LN,,ROCKVILLE,MD,20852,DEMOLISH,EDUCATIONAL BUILDING,8/3/2018,9/17/2018,,DEMO EDUCATIONAL BUILDING,DEMOLITION OR MOVE PERMIT,"6300 TILDEN LN
ROCKVILLE, MD 20852
(39.043699, -77.131706)"
867742,Completed,9200,,FOX MEADOW,LN,,POTOMAC,MD,20854,DEMOLISH,SINGLE FAMILY DWELLING,3/1/2019,6/19/2019,10/1/2019,,DEMOLITION OR MOVE PERMIT,"9200 FOX MEADOW LN
POTOMAC, MD 20854
(39.000879, -77.19189)"
384068,Finaled,10208,,LLOYD,RD,,POTOMAC,MD,20854,DEMOLISH,SINGLE FAMILY DWELLING,5/19/2005,9/15/2005,11/16/2005,,DEMOLITION OR MOVE PERMIT,"10208 LLOYD RD
POTOMAC, MD 20854
(39.05607, -77.210073)"
797201,Completed,6511,,ELGIN,LN,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,4/26/2017,6/20/2017,12/21/2017,DEMO/REBUILD,DEMOLITION OR MOVE PERMIT,"6511 ELGIN LN
BETHESDA, MD 20817
(38.975808, -77.132748)"
448019,Completed,8921,,BRADMOOR,DR,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,3/21/2007,4/27/2007,8/31/2007,,DEMOLITION OR MOVE PERMIT,"8921 BRADMOOR DR
BETHESDA, MD 20817
(39.002766, -77.122699)"
674386,Finaled,8610,,JEFFERSON,ST,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,5/28/2014,8/4/2014,9/18/2014,DEMO / REBUILD,DEMOLITION OR MOVE PERMIT,"8610 JEFFERSON ST
BETHESDA, MD 20817
(38.997027, -77.114423)"
290030,Finaled,20620,,FREDERICK,RD,,GERMANTOWN,MD,20876,DEMOLISH,SINGLE FAMILY DWELLING,10/15/2002,12/10/2002,12/16/2002,BOND NUMBER 10772,DEMOLITION OR MOVE PERMIT,"20620 FREDERICK RD
GERMANTOWN, MD 20876
(39.195186, -77.244144)"
599438,Issued,5430,,BEECH,AVE,,BETHESDA,MD,20814,DEMOLISH,SINGLE FAMILY DWELLING,5/17/2012,9/14/2012,,"DEMO / REBUILD
BOND TRACKING #PS12A47382",DEMOLITION OR MOVE PERMIT,"5430 BEECH AVE
BETHESDA, MD 20814
(39.011873, -77.110941)"
242711,Completed,5803,,LONE OAK,DR,,BETHESDA,MD,20814,DEMOLISH,SINGLE FAMILY DWELLING,3/14/2001,5/18/2001,6/5/2001,LETTER OF CREDIT NO. 1023/BOND TRACKING NO.  7541,DEMOLITION OR MOVE PERMIT,"5803 LONE OAK DR
BETHESDA, MD 20814
(39.019836, -77.116136)"
575244,Finaled,15020,,CLOPPER,RD,,BOYDS,MD,20841,DEMOLISH,SINGLE FAMILY DWELLING,7/25/2011,1/19/2012,10/10/2012,"Rebuild
PS12A45822",DEMOLITION OR MOVE PERMIT,"15020 CLOPPER RD
BOYDS, MD 20841
(39.183566, -77.312467)"
